tipo;conta;data;banco;valor
Saídas;Insumos;03/04/2024;Itau Unibanco;-4003,7
Saídas;Serviços terceirizados;03/04/2024;Itau Unibanco;-697,65
Saídas;Peças de manutenção;03/04/2024;Itau Unibanco;-2186,22
Saídas;Material de consumo;03/04/2024;Itau Unibanco;-579,37
Saídas;Despesas com viagens;03/04/2024;Itau Unibanco;-124,21
Saídas;Outras despesas;03/04/2024;Itau Unibanco;-189,97
Saídas;Despesas bancárias;03/04/2024;Itau Unibanco;-1845,57
Entradas;Receita de aplicações;03/04/2024;Itau Unibanco;24015,7
Entradas;Transferências de entradas;03/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;03/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;03/04/2024;Bradesco;196102,58
Saídas;Fretes;03/04/2024;Bradesco;-72,15
Saídas;Matéria-prima;03/04/2024;Bradesco;-144030,31
Saídas;Insumos de produção;03/04/2024;Bradesco;-955,11
Saídas;Insumos;03/04/2024;Bradesco;-195,52
Saídas;Serviços terceirizados;03/04/2024;Bradesco;-31,74
Saídas;Peças de manutenção;03/04/2024;Bradesco;-85,15
Saídas;Material de consumo;03/04/2024;Bradesco;-33,08
Saídas;Despesas com viagens;03/04/2024;Bradesco;-6,79
Saídas;Outras despesas;03/04/2024;Bradesco;-7,67
Saídas;Despesas bancárias;03/04/2024;Bradesco;-62,78
Entradas;Receita de aplicações;03/04/2024;Bradesco;1117,43
Entradas;Transferências de entradas;03/04/2024;Bradesco;0
Saídas;Transferências de saídas;03/04/2024;Bradesco;0
Entradas;Vendas de produtos;03/04/2024;Inter;78022,19
Saídas;Fretes;03/04/2024;Inter;-19,14
Saídas;Matéria-prima;03/04/2024;Inter;-26456,55
Saídas;Insumos de produção;03/04/2024;Inter;-225,13
Saídas;Insumos;03/04/2024;Inter;-40,92
Saídas;Serviços terceirizados;03/04/2024;Inter;-7,69
Saídas;Peças de manutenção;03/04/2024;Inter;-21,25
Saídas;Material de consumo;03/04/2024;Inter;-4,28
Saídas;Despesas com viagens;03/04/2024;Inter;-1,75
Saídas;Outras despesas;03/04/2024;Inter;-1,33
Saídas;Despesas bancárias;03/04/2024;Inter;-17,68
Entradas;Receita de aplicações;03/04/2024;Inter;319,87
Entradas;Transferências de entradas;03/04/2024;Inter;0
Saídas;Transferências de saídas;03/04/2024;Inter;0
Entradas;Vendas de produtos;04/04/2024;Itau Unibanco;4324094,56
Saídas;Fretes;04/04/2024;Itau Unibanco;-2241,41
Saídas;Matéria-prima;04/04/2024;Itau Unibanco;-2926160,52
Saídas;Insumos de produção;04/04/2024;Itau Unibanco;-17223,5
Saídas;Insumos;04/04/2024;Itau Unibanco;-2722,36
Saídas;Serviços terceirizados;04/04/2024;Itau Unibanco;-966,21
Saídas;Peças de manutenção;04/04/2024;Itau Unibanco;-1918,1
Saídas;Material de consumo;04/04/2024;Itau Unibanco;-565,38
Saídas;Despesas com viagens;04/04/2024;Itau Unibanco;-153,95
Saídas;Outras despesas;04/04/2024;Itau Unibanco;-243,31
Saídas;Despesas bancárias;04/04/2024;Itau Unibanco;-1537,67
Entradas;Receita de aplicações;04/04/2024;Itau Unibanco;22833,36
Entradas;Transferências de entradas;04/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;04/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;04/04/2024;Bradesco;216086,5
Saídas;Fretes;04/04/2024;Bradesco;-67,54
Saídas;Matéria-prima;04/04/2024;Bradesco;-107961,19
Saídas;Insumos de produção;04/04/2024;Bradesco;-1033,16
Saídas;Insumos;04/04/2024;Bradesco;-180,57
Saídas;Serviços terceirizados;04/04/2024;Bradesco;-25,23
Saídas;Peças de manutenção;04/04/2024;Bradesco;-66,11
Saídas;Material de consumo;04/04/2024;Bradesco;-29,65
Saídas;Despesas com viagens;04/04/2024;Bradesco;-6,8
Saídas;Outras despesas;04/04/2024;Bradesco;-8,26
Saídas;Despesas bancárias;04/04/2024;Bradesco;-50,32
Entradas;Receita de aplicações;04/04/2024;Bradesco;1337,7
Entradas;Transferências de entradas;04/04/2024;Bradesco;0
Saídas;Transferências de saídas;04/04/2024;Bradesco;0
Entradas;Vendas de produtos;04/04/2024;Inter;65936,78
Saídas;Fretes;04/04/2024;Inter;-19,08
Saídas;Matéria-prima;04/04/2024;Inter;-26296,66
Saídas;Insumos de produção;04/04/2024;Inter;-270,36
Saídas;Insumos;04/04/2024;Inter;-57,59
Saídas;Serviços terceirizados;04/04/2024;Inter;-7,02
Saídas;Peças de manutenção;04/04/2024;Inter;-23,42
Saídas;Material de consumo;04/04/2024;Inter;-4,23
Saídas;Despesas com viagens;04/04/2024;Inter;-1,63
Saídas;Outras despesas;04/04/2024;Inter;-1,56
Saídas;Despesas bancárias;04/04/2024;Inter;-23,49
Entradas;Receita de aplicações;04/04/2024;Inter;263,08
Entradas;Transferências de entradas;04/04/2024;Inter;0
Saídas;Transferências de saídas;04/04/2024;Inter;0
Entradas;Vendas de produtos;05/04/2024;Itau Unibanco;4131145,79
Saídas;Fretes;05/04/2024;Itau Unibanco;-2329,47
Saídas;Matéria-prima;05/04/2024;Itau Unibanco;-3247361,13
Saídas;Insumos de produção;05/04/2024;Itau Unibanco;-14456,04
Saídas;Insumos;05/04/2024;Itau Unibanco;-4062,28
Saídas;Serviços terceirizados;05/04/2024;Itau Unibanco;-824,31
Saídas;Peças de manutenção;05/04/2024;Itau Unibanco;-1644,19
Saídas;Material de consumo;05/04/2024;Itau Unibanco;-734,85
Saídas;Despesas com viagens;05/04/2024;Itau Unibanco;-156,07
Saídas;Outras despesas;05/04/2024;Itau Unibanco;-169,47
Saídas;Despesas bancárias;05/04/2024;Itau Unibanco;-1417,36
Entradas;Receita de aplicações;05/04/2024;Itau Unibanco;22202,44
Entradas;Transferências de entradas;05/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;05/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;05/04/2024;Bradesco;228807,45
Saídas;Fretes;05/04/2024;Bradesco;-74,91
Saídas;Matéria-prima;05/04/2024;Bradesco;-119402,01
Saídas;Insumos de produção;05/04/2024;Bradesco;-803,05
Saídas;Insumos;05/04/2024;Bradesco;-182,19
Saídas;Serviços terceirizados;05/04/2024;Bradesco;-34,18
Saídas;Peças de manutenção;05/04/2024;Bradesco;-68,44
Saídas;Material de consumo;05/04/2024;Bradesco;-26,85
Saídas;Despesas com viagens;05/04/2024;Bradesco;-6,34
Saídas;Outras despesas;05/04/2024;Bradesco;-9,8
Saídas;Despesas bancárias;05/04/2024;Bradesco;-56,98
Entradas;Receita de aplicações;05/04/2024;Bradesco;1181,57
Entradas;Transferências de entradas;05/04/2024;Bradesco;0
Saídas;Transferências de saídas;05/04/2024;Bradesco;0
Entradas;Vendas de produtos;05/04/2024;Inter;74607,99
Saídas;Fretes;05/04/2024;Inter;-22,42
Saídas;Matéria-prima;05/04/2024;Inter;-22334,13
Saídas;Insumos de produção;05/04/2024;Inter;-315,54
Saídas;Insumos;05/04/2024;Inter;-51,24
Saídas;Serviços terceirizados;05/04/2024;Inter;-8,51
Saídas;Peças de manutenção;05/04/2024;Inter;-26,45
Saídas;Material de consumo;05/04/2024;Inter;-4,05
Saídas;Despesas com viagens;05/04/2024;Inter;-1,7
Saídas;Outras despesas;05/04/2024;Inter;-1,49
Saídas;Despesas bancárias;05/04/2024;Inter;-19,52
Entradas;Receita de aplicações;05/04/2024;Inter;291,76
Entradas;Transferências de entradas;05/04/2024;Inter;0
Saídas;Transferências de saídas;05/04/2024;Inter;0
Entradas;Vendas de produtos;08/04/2024;Itau Unibanco;4417231,57
Saídas;Fretes;08/04/2024;Itau Unibanco;-2313,97
Saídas;ICMS;08/04/2024;Itau Unibanco;-2001652,47
Saídas;PIS;08/04/2024;Itau Unibanco;-110559,4
Saídas;COFINS;08/04/2024;Itau Unibanco;-617319,39
Saídas;Matéria-prima;08/04/2024;Itau Unibanco;-3170709,91
Saídas;Insumos de produção;08/04/2024;Itau Unibanco;-13820,03
Saídas;Insumos;08/04/2024;Itau Unibanco;-3887,25
Saídas;Serviços terceirizados;08/04/2024;Itau Unibanco;-990,14
Saídas;Peças de manutenção;08/04/2024;Itau Unibanco;-2232,61
Saídas;Material de consumo;08/04/2024;Itau Unibanco;-712,67
Saídas;Despesas com viagens;08/04/2024;Itau Unibanco;-130,74
Saídas;Outras despesas;08/04/2024;Itau Unibanco;-236,51
Saídas;Despesas bancárias;08/04/2024;Itau Unibanco;-1434,21
Entradas;Receita de aplicações;08/04/2024;Itau Unibanco;24957,87
Saídas;Pagamento de empréstimos;08/04/2024;Itau Unibanco;-534619,12
Entradas;Transferências de entradas;08/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;08/04/2024;Itau Unibanco;0
Saídas;Imposto de Renda / CSLL;08/04/2024;Itau Unibanco;-802688,71
Entradas;Vendas de produtos;08/04/2024;Bradesco;223483,27
Saídas;Fretes;08/04/2024;Bradesco;-65,34
Saídas;ICMS;08/04/2024;Bradesco;-63789,95
Saídas;PIS;08/04/2024;Bradesco;-3332,44
Saídas;COFINS;08/04/2024;Bradesco;-27056,18
Saídas;Matéria-prima;08/04/2024;Bradesco;-131382,03
Saídas;Insumos de produção;08/04/2024;Bradesco;-1035,33
Saídas;Insumos;08/04/2024;Bradesco;-190,26
Saídas;Serviços terceirizados;08/04/2024;Bradesco;-29,97
Saídas;Peças de manutenção;08/04/2024;Bradesco;-71,28
Saídas;Material de consumo;08/04/2024;Bradesco;-32,94
Saídas;Despesas com viagens;08/04/2024;Bradesco;-6,91
Saídas;Outras despesas;08/04/2024;Bradesco;-8,94
Saídas;Despesas bancárias;08/04/2024;Bradesco;-65,28
Entradas;Receita de aplicações;08/04/2024;Bradesco;989,64
Saídas;Pagamento de empréstimos;08/04/2024;Bradesco;-21937,95
Entradas;Transferências de entradas;08/04/2024;Bradesco;0
Saídas;Transferências de saídas;08/04/2024;Bradesco;0
Saídas;Imposto de Renda / CSLL;08/04/2024;Bradesco;-33916,52
Entradas;Vendas de produtos;08/04/2024;Inter;75182,26
Saídas;Fretes;08/04/2024;Inter;-23,86
Saídas;ICMS;08/04/2024;Inter;-14404,73
Saídas;PIS;08/04/2024;Inter;-1051,11
Saídas;COFINS;08/04/2024;Inter;-4886,9
Saídas;Matéria-prima;08/04/2024;Inter;-25136,68
Saídas;Insumos de produção;08/04/2024;Inter;-283,14
Saídas;Insumos;08/04/2024;Inter;-41,95
Saídas;Serviços terceirizados;08/04/2024;Inter;-7,83
Saídas;Peças de manutenção;08/04/2024;Inter;-24,11
Saídas;Material de consumo;08/04/2024;Inter;-4,77
Saídas;Despesas com viagens;08/04/2024;Inter;-1,61
Saídas;Outras despesas;08/04/2024;Inter;-1,34
Saídas;Despesas bancárias;08/04/2024;Inter;-21,31
Entradas;Receita de aplicações;08/04/2024;Inter;364,08
Saídas;Pagamento de empréstimos;08/04/2024;Inter;-4125,11
Entradas;Transferências de entradas;08/04/2024;Inter;0
Saídas;Transferências de saídas;08/04/2024;Inter;0
Saídas;Imposto de Renda / CSLL;08/04/2024;Inter;-10536,67
Entradas;Vendas de produtos;09/04/2024;Itau Unibanco;4479381,67
Saídas;Fretes;09/04/2024;Itau Unibanco;-2319,39
Saídas;Matéria-prima;09/04/2024;Itau Unibanco;-3342564,88
Saídas;Insumos de produção;09/04/2024;Itau Unibanco;-19207,96
Saídas;Insumos;09/04/2024;Itau Unibanco;-3628,27
Saídas;Serviços terceirizados;09/04/2024;Itau Unibanco;-778,17
Saídas;Peças de manutenção;09/04/2024;Itau Unibanco;-2168,58
Saídas;Material de consumo;09/04/2024;Itau Unibanco;-653,84
Saídas;Despesas com viagens;09/04/2024;Itau Unibanco;-111,85
Saídas;Outras despesas;09/04/2024;Itau Unibanco;-211,29
Saídas;Despesas bancárias;09/04/2024;Itau Unibanco;-1756,61
Entradas;Receita de aplicações;09/04/2024;Itau Unibanco;22598,38
Entradas;Transferências de entradas;09/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;09/04/2024;Itau Unibanco;0
Saídas;Pesquisa e inovação;09/04/2024;Itau Unibanco;-150413,92
Entradas;Vendas de produtos;09/04/2024;Bradesco;248736,53
Saídas;Fretes;09/04/2024;Bradesco;-84,5
Saídas;Matéria-prima;09/04/2024;Bradesco;-139062,13
Saídas;Insumos de produção;09/04/2024;Bradesco;-1019,68
Saídas;Insumos;09/04/2024;Bradesco;-188,4
Saídas;Serviços terceirizados;09/04/2024;Bradesco;-29,58
Saídas;Peças de manutenção;09/04/2024;Bradesco;-91,23
Saídas;Material de consumo;09/04/2024;Bradesco;-26,54
Saídas;Despesas com viagens;09/04/2024;Bradesco;-6,09
Saídas;Outras despesas;09/04/2024;Bradesco;-7,83
Saídas;Despesas bancárias;09/04/2024;Bradesco;-57,75
Entradas;Receita de aplicações;09/04/2024;Bradesco;975,42
Entradas;Transferências de entradas;09/04/2024;Bradesco;0
Saídas;Transferências de saídas;09/04/2024;Bradesco;0
Saídas;Pesquisa e inovação;09/04/2024;Bradesco;-5622,27
Entradas;Vendas de produtos;09/04/2024;Inter;63052,63
Saídas;Fretes;09/04/2024;Inter;-21,21
Saídas;Matéria-prima;09/04/2024;Inter;-26987,06
Saídas;Insumos de produção;09/04/2024;Inter;-261,85
Saídas;Insumos;09/04/2024;Inter;-51
Saídas;Serviços terceirizados;09/04/2024;Inter;-9,02
Saídas;Peças de manutenção;09/04/2024;Inter;-20,98
Saídas;Material de consumo;09/04/2024;Inter;-4,04
Saídas;Despesas com viagens;09/04/2024;Inter;-1,55
Saídas;Outras despesas;09/04/2024;Inter;-1,75
Saídas;Despesas bancárias;09/04/2024;Inter;-21,47
Entradas;Receita de aplicações;09/04/2024;Inter;255,52
Entradas;Transferências de entradas;09/04/2024;Inter;0
Saídas;Transferências de saídas;09/04/2024;Inter;0
Saídas;Pesquisa e inovação;09/04/2024;Inter;-1796,39
Entradas;Vendas de produtos;10/04/2024;Itau Unibanco;4133702,86
Saídas;Fretes;10/04/2024;Itau Unibanco;-2385,74
Saídas;Matéria-prima;10/04/2024;Itau Unibanco;-2807314
Saídas;Insumos de produção;10/04/2024;Itau Unibanco;-15897,49
Saídas;Insumos;10/04/2024;Itau Unibanco;-4014,94
Saídas;Serviços terceirizados;10/04/2024;Itau Unibanco;-970,77
Saídas;Peças de manutenção;10/04/2024;Itau Unibanco;-2267,72
Saídas;Material de consumo;10/04/2024;Itau Unibanco;-687,35
Saídas;Despesas com viagens;10/04/2024;Itau Unibanco;-135,89
Saídas;Outras despesas;10/04/2024;Itau Unibanco;-226,88
Saídas;Despesas bancárias;10/04/2024;Itau Unibanco;-1704,21
Entradas;Receita de aplicações;10/04/2024;Itau Unibanco;28604,47
Entradas;Transferências de entradas;10/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;10/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;10/04/2024;Bradesco;238403,13
Saídas;Fretes;10/04/2024;Bradesco;-64,23
Saídas;Matéria-prima;10/04/2024;Bradesco;-124596,88
Saídas;Insumos de produção;10/04/2024;Bradesco;-953,4
Saídas;Insumos;10/04/2024;Bradesco;-170,99
Saídas;Serviços terceirizados;10/04/2024;Bradesco;-32,75
Saídas;Peças de manutenção;10/04/2024;Bradesco;-70,8
Saídas;Material de consumo;10/04/2024;Bradesco;-34,05
Saídas;Despesas com viagens;10/04/2024;Bradesco;-7,11
Saídas;Outras despesas;10/04/2024;Bradesco;-8,33
Saídas;Despesas bancárias;10/04/2024;Bradesco;-59,4
Entradas;Receita de aplicações;10/04/2024;Bradesco;970,4
Entradas;Transferências de entradas;10/04/2024;Bradesco;0
Saídas;Transferências de saídas;10/04/2024;Bradesco;0
Entradas;Vendas de produtos;10/04/2024;Inter;75676,12
Saídas;Fretes;10/04/2024;Inter;-24,85
Saídas;Matéria-prima;10/04/2024;Inter;-29832,03
Saídas;Insumos de produção;10/04/2024;Inter;-274,92
Saídas;Insumos;10/04/2024;Inter;-40,06
Saídas;Serviços terceirizados;10/04/2024;Inter;-8,87
Saídas;Peças de manutenção;10/04/2024;Inter;-24,02
Saídas;Material de consumo;10/04/2024;Inter;-4,57
Saídas;Despesas com viagens;10/04/2024;Inter;-1,49
Saídas;Outras despesas;10/04/2024;Inter;-1,36
Saídas;Despesas bancárias;10/04/2024;Inter;-17,17
Entradas;Receita de aplicações;10/04/2024;Inter;322,56
Entradas;Transferências de entradas;10/04/2024;Inter;0
Saídas;Transferências de saídas;10/04/2024;Inter;0
Entradas;Vendas de produtos;11/04/2024;Itau Unibanco;4256999,43
Saídas;Fretes;11/04/2024;Itau Unibanco;-2284,3
Saídas;Matéria-prima;11/04/2024;Itau Unibanco;-3611930,74
Saídas;Insumos de produção;11/04/2024;Itau Unibanco;-19620,97
Saídas;Insumos;11/04/2024;Itau Unibanco;-3995,51
Saídas;Serviços terceirizados;11/04/2024;Itau Unibanco;-811,08
Saídas;Peças de manutenção;11/04/2024;Itau Unibanco;-2107,87
Saídas;Material de consumo;11/04/2024;Itau Unibanco;-757,75
Saídas;Despesas com viagens;11/04/2024;Itau Unibanco;-161,55
Saídas;Outras despesas;11/04/2024;Itau Unibanco;-199,41
Saídas;Despesas bancárias;11/04/2024;Itau Unibanco;-1574,84
Entradas;Receita de aplicações;11/04/2024;Itau Unibanco;21136,6
Entradas;Transferências de entradas;11/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;11/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;11/04/2024;Bradesco;227215,09
Saídas;Fretes;11/04/2024;Bradesco;-75,8
Saídas;Matéria-prima;11/04/2024;Bradesco;-133417,58
Saídas;Insumos de produção;11/04/2024;Bradesco;-779,53
Saídas;Insumos;11/04/2024;Bradesco;-165,87
Saídas;Serviços terceirizados;11/04/2024;Bradesco;-34,94
Saídas;Peças de manutenção;11/04/2024;Bradesco;-66,89
Saídas;Material de consumo;11/04/2024;Bradesco;-28,06
Saídas;Despesas com viagens;11/04/2024;Bradesco;-5,17
Saídas;Outras despesas;11/04/2024;Bradesco;-6,87
Saídas;Despesas bancárias;11/04/2024;Bradesco;-69,03
Entradas;Receita de aplicações;11/04/2024;Bradesco;1317,89
Entradas;Transferências de entradas;11/04/2024;Bradesco;0
Saídas;Transferências de saídas;11/04/2024;Bradesco;0
Entradas;Vendas de produtos;11/04/2024;Inter;77925,7
Saídas;Fretes;11/04/2024;Inter;-22,49
Saídas;Matéria-prima;11/04/2024;Inter;-28232,46
Saídas;Insumos de produção;11/04/2024;Inter;-292,57
Saídas;Insumos;11/04/2024;Inter;-47,64
Saídas;Serviços terceirizados;11/04/2024;Inter;-7,6
Saídas;Peças de manutenção;11/04/2024;Inter;-25,38
Saídas;Material de consumo;11/04/2024;Inter;-4,29
Saídas;Despesas com viagens;11/04/2024;Inter;-1,42
Saídas;Outras despesas;11/04/2024;Inter;-1,72
Saídas;Despesas bancárias;11/04/2024;Inter;-17,54
Entradas;Receita de aplicações;11/04/2024;Inter;288,07
Entradas;Transferências de entradas;11/04/2024;Inter;0
Saídas;Transferências de saídas;11/04/2024;Inter;0
Entradas;Vendas de produtos;12/04/2024;Itau Unibanco;4160987,42
Saídas;Fretes;12/04/2024;Itau Unibanco;-2213,15
Saídas;Matéria-prima;12/04/2024;Itau Unibanco;-3476884,35
Saídas;Insumos de produção;12/04/2024;Itau Unibanco;-14186,89
Saídas;Insumos;12/04/2024;Itau Unibanco;-2850,91
Saídas;Serviços terceirizados;12/04/2024;Itau Unibanco;-900,73
Saídas;Peças de manutenção;12/04/2024;Itau Unibanco;-1737,8
Saídas;Material de consumo;12/04/2024;Itau Unibanco;-527,72
Saídas;Despesas com viagens;12/04/2024;Itau Unibanco;-134,11
Saídas;Outras despesas;12/04/2024;Itau Unibanco;-245,03
Saídas;Despesas bancárias;12/04/2024;Itau Unibanco;-1791,59
Entradas;Receita de aplicações;12/04/2024;Itau Unibanco;21502,67
Entradas;Transferências de entradas;12/04/2024;Itau Unibanco;0
Saídas;Transferências de saídas;12/04/2024;Itau Unibanco;0
Entradas;Vendas de produtos;12/04/2024;Bradesco;237529,07
Saídas;Fretes;12/04/2024;Bradesco;-73,9
Saídas;Matéria-prima;12/04/2024;Bradesco;-134673,44
Saídas;Insumos de produção;12/04/2024;Bradesco;-1141,19
Saídas;Insumos;12/04/2024;Bradesco;-147,25
Saídas;Serviços terceirizados;12/04/2024;Bradesco;-35,1
Saídas;Peças de manutenção;12/04/2024;Bradesco;-76,95
Saídas;Material de consumo;12/04/2024;Bradesco;-28,14
Saídas;Despesas com viagens;12/04/2024;Bradesco;-6,71
Saídas;Outras despesas;12/04/2024;Bradesco;-8,27
Saídas;Despesas bancárias;12/04/2024;Bradesco;-58,67
Entradas;Receita de aplicações;12/04/2024;Bradesco;1183,19
Entradas;Transferências de entradas;12/04/2024;Bradesco;0
Saídas;Transferências de saídas;12/04/2024;Bradesco;0
Entradas;Vendas de produtos;12/04/2024;Inter;71778,45
Saídas;Fretes;12/04/2024;Inter;-21,47
Saídas;Matéria-prima;12/04/2024;Inter;-27885,08
Saídas;Insumos de produção;12/04/2024;Inter;-237,07
Saídas;Insumos;12/04/2024;Inter;-55,63
Saídas;Serviços terceirizados;12/04/2024;Inter;-9,53
Saídas;Peças de manutenção;12/04/2024;Inter;-26,85
Saídas;Material de consumo;12/04/2024;Inter;-4,34
Saídas;Despesas com viagens;12/04/2024;Inter;-1,79
Saídas;Outras despesas;12/04/2024;Inter;-1,25
Saídas;Despesas bancárias;12/04/2024;Inter;-19,04
Entradas;Receita de aplicações;12/04/2024;Inter;312,02
Entradas;Transferências de entradas;12/04/2024;Inter;0
Saídas;Transferências de saídas;12/04/2024;Inter;0
Entradas;Vendas de produtos;15/04/2024;Itau Unibanco;4199528,74
Saídas;Fretes;15/04/2024;Itau Unibanco;-2335,7
Saídas;Matéria-prima;15/04/2024;Itau Unibanco;-2969656,63
Saídas;Insumos de produção;15/04/2024;Itau Unibanco;-16963
Saídas;Energia elétrica;15/04/2024;Itau Unibanco;-1253348,09
Saídas;Insumos;15/04/2024;Itau Unibanco;-3368,94
Saídas;Serviços terceirizados;15/04/2024;Itau Unibanco;-742,66
Saídas;Peças de manutenção;15/04/2024;Itau Unibanco;-1636,7
Saídas;Material de consumo;15/04/2024;Itau Unibanco;-622,93
Saídas;Despesas com viagens;15/04/2024;Itau Unibanco;-147,63
Saídas;Outras despesas;15/04/2024;Itau Unibanco;-203,79
Saídas;Despesas bancárias;15/04/2024;Itau Unibanco;-1871,41
Entradas;Receita de aplicações;15/04/2024;Itau Unibanco;25768,54
Entradas;Transferências de entradas;15/04/2024;Itau Unibanco;0
